uid,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,cd,council,ct2010,ct2020,nta2010,nta2020,facgroup,facsubgrp,factype,capacity,captype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea,geometry
02bc1053a6c52840e2d2ffe188ce540b,HEBREW EDUCATIONAL SOCIETY OF BROOKLYN,9502,SEAVIEW AVENUE,9502 SEAVIEW AVENUE,BROOKLYN,BROOKLYN,3,11236,40.63252028,-73.89068076,1014592.802,169739.505,3235056,3083180008,318,46,102800,102801,BK50,BK1803,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,HEBREW EDUCATIONAL SOCIETY OF BROOKLYN,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",18,69,Local,POINT(1014592.8017883301 169739.5050549507)
02be8baefcb2e8e967478fe265ae5107,THE CHILDRENS AID SOCIETY,1919,PROSPECT AVENUE,1919 PROSPECT AVENUE,BRONX,BRONX,2,10457,40.84381663,-73.89010396,1014656.321,246721.6273,2094582,2029510032,206,15,36901,36901,BX17,BX0602,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,THE CHILDRENS AID SOCIETY,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",12,48,Local,POINT(1014656.3211688995 246721.62732076645)
02d6203b3750f3665ef32411952c0c74,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,175,ELDRIDGE STREET,175 ELDRIDGE STREET,NEW YORK,MANHATTAN,1,10002,40.72030835,-73.99112215,986710.9083,201704.41,1005602,1004200062,103,1,1800,1800,MN27,MN0302,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",1,5,Local,POINT(986710.9082856178 201704.41001796722)
02deafb143ae2a3ca7f1de6982600f05,BLACK SPECTRUM THEATER COMPANY INC,118-34,RIVERTON STREET,118-34 RIVERTON STREET,SAINT ALBANS,QUEENS,4,11412,40.68937317,-73.76360336,1049808.626,190522.1321,4268946,4124490004,412,27,36600,36600,QN08,QN1205,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,BLACK SPECTRUM THEATER COMPANY INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",29,113,Local,POINT(1049808.6261725426 190522.13208055496)
02e0be814c4b03eb8aee78213333eee9,JEWISH COMMUNITY CENTER OF STATEN ISLAND INC,1466,MANOR ROAD,1466 MANOR ROAD,STATEN ISLAND,STATEN ISLAND,5,10314,40.5948197,-74.12647682,949125.087,156010.6235,5141743,5009550100,502,50,18100,18100,SI24,SI0203,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,JEWISH COMMUNITY CENTER OF STATEN ISLAND INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",31,122,Local,POINT(949125.0869803429 156010.62348031998)
02e7f55754bff0bc810eabb4cfbb1335,JHS 259 WILLIAM MCKINLEY - 20K259,7305,FT HAMILTON PARKWAY,7305 FT HAMILTON PARKWAY,BROOKLYN,BROOKLYN,3,11228,40.62621311,-74.01477834,980147.7139,167423.0446,3148031,3059230001,310,38,20600,20600,BK30,BK1002,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,St Vincent's Services Inc,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",20,68,Local,POINT(980147.7138433456 167423.0446228981)
02ec82965ea2b81e1d77b89c04f2e02b,NEIGHBORHOOD INITIATIVES DEVELOPMENT CORPORATION,980,MACE AVENUE,980 MACE AVENUE,BRONX,BRONX,2,10469,40.86262711,-73.85924504,1023183.429,253587.2074,2051571,2044440016,211,13,32400,32400,BX07,BX1104,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,NEIGHBORHOOD INITIATIVES DEVELOPMENT CORPORATION,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",11,49,Local,POINT(1023183.4291796684 253587.20740699768)
02f7c5e1e0819b035811a11e2779a9cf,KINGS TOWERS COMMUNITY CENTER,2,WEST 115 STREET,2 WEST 115 STREET,NEW YORK,MANHATTAN,1,10026,40.79977609,-73.94755757,998769.5177,230661.3347,1083316,1015960001,110,9,18600,18600,MN11,MN1001,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,SCAN-HARBOR INC,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",3,28,Local,POINT(998769.517724514 230661.3346915245)
0308d3d9bc0b8a21a946a97c81ea83da,WOMENS HOUSING & ECONOMIC DEVELOPMENT CORP,50,EAST 168 STREET,50 EAST 168 STREET,BRONX,BRONX,2,10452,40.83632534,-73.91913445,1006626.612,243983.5227,2101464,2024800001,204,16,19700,19700,BX63,BX0401,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,WOMENS HOUSING & ECONOMIC DEVELOPMENT CORP,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",9,44,Local,POINT(1006626.6118164063 243983.52273321152)
0312de7e4bde4947c4fce428d5393fe5,BROOKLYN BOOK BODEGA BOOK HUB OPERATIONS,141,FLUSHING AVENUE,141 FLUSHING AVENUE,BROOKLYN,BROOKLYN,3,11205,40.69856603,-73.9711492,992249.947,193784.2197,3335143,3020230001,302,33,54300,54300,BK99,BK0261,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,"Brooklyn Book Bodega, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",13,88,Local,POINT(992249.9469852448 193784.21967029572)
033b8e365d4d66254b6d7026877a9004,COUNCIL OF JEWISH ORGANIZATIONS OF FLATBUSH INC,1546,CONEY ISLAND AVENUE,1546 CONEY ISLAND AVENUE,BROOKLYN,BROOKLYN,3,11230,40.61965351,-73.9644808,994110.6617,165034.8631,3171987,3065460008,312,44,45400,45400,BK46,BK1204,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",SUMMER YOUTH EMPLOYMENT PROGRAM (SYEP) (AGES 14-15),0,,,COUNCIL OF JEWISH ORGANIZATIONS OF FLATBUSH INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",21,66,Local,POINT(994110.6616816521 165034.86314487457)
034352917848438530326d52d845b083,NEW YORK EDGE INC,1551,EAST 172 STREET,1551 EAST 172 STREET,BRONX,BRONX,2,10472,40.8321013,-73.87745464,1018162.137,242457.9423,2117663,2038640012,209,17,5600,5600,BX08,BX0901,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,NEW YORK EDGE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",12,43,Local,POINT(1018162.13677454 242457.94228124619)
03464a76fb008f3539f195586193a622,BRONX LAB SCHOOL - 11X265,800,EAST GUN HILL ROAD,800 EAST GUN HILL ROAD,BRONX,BRONX,2,10467,40.87518475,-73.86163461,1022515.237,258161.3896,2057045,2046330040,212,12,37200,37200,BX44,BX1201,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,Child Development Ctr of the Mosholu Montefiore Comm Center,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",11,47,Local,POINT(1022515.2368712425 258161.38959646225)
0350b48a0f9876bf3bdfe0f01cfd55b7,NIA COMMUNITY SERVICES NETWORK INC,7601,19 AVENUE,7601 19 AVENUE,BROOKLYN,BROOKLYN,3,11214,40.61109758,-73.99455529,985761.7279,161915.7639,3160923,3062390001,311,43,27400,27400,BK28,BK1101,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,NIA COMMUNITY SERVICES NETWORK INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",20,62,Local,POINT(985761.727853775 161915.76389169693)
035acaad8e87ceb5b1b2421397fc4c20,RISEBORO COMMUNITY PARTNERSHIP INC,1474,GATES AVENUE,1474 GATES AVENUE,BROOKLYN,BROOKLYN,3,11237,40.69745195,-73.91375224,1008165.759,193388.7806,3387654,3033440016,304,37,43300,43300,BK77,BK0402,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,RISEBORO COMMUNITY PARTNERSHIP INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",32,83,Local,POINT(1008165.759370327 193388.78056430817)
036217be20de740cbffb8ac85d978c3f,"WESTHAB, INC.",22,MARBLE HILL AVENUE,22 MARBLE HILL AVENUE,NEW YORK,MANHATTAN,1,10463,40.87506637,-73.91016567,1009093.921,258100.7792,1064672,1022150538,208,10,30900,30900,MN01,BX0802,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,"Westhab, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",10,50,Local,POINT(1009093.9214229584 258100.7792634964)
036570753b255166215842e309b9727b,NEW YORK JUNIOR TENNIS LEAGUE INC,98-50,50 AVENUE,98-50 50 AVENUE,CORONA,QUEENS,4,11368,40.74212524,-73.86270154,1022296.159,209682.6751,4046834,4018910032,404,21,44302,44302,QN25,QN0402,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,NEW YORK JUNIOR TENNIS LEAGUE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",24,110,Local,POINT(1022296.1593604088 209682.6750626564)
039561b3a87acdcb9f532432c5d02496,COPO FOOD PANTRY,1077,CONEY ISLAND AVENUE,1077 CONEY ISLAND AVENUE,BROOKLYN,BROOKLYN,3,11230,40.63133172,-73.96621656,993627.1489,169289.3554,3178918,3066860079,314,45,52800,52800,BK42,BK1402,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,United Way of New York City,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",22,70,Local,POINT(993627.1489157677 169289.35545873642)
039a0dc4bd103291bfe82802cbed75c4,"TWO BRIDGES NEIGHBORHOOD COUNCIL, INC.",286,SOUTH STREET,286 SOUTH STREET,NEW YORK,MANHATTAN,1,10002,40.71083428,-73.9862153,988071.611,198252.8936,1003142,1002450001,103,1,201,201,MN28,MN0301,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,"Two Bridges Neighborhood Council, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",1,7,Local,POINT(988071.6109933853 198252.8936047554)
039a4c1479ff9ec649f526341cae9b49,NEW YORK UNIVERSITY,14,WEST 118 STREET,14 WEST 118 STREET,NEW YORK,MANHATTAN,1,10026,40.80229446,-73.94687341,998958.3813,231578.9762,1051435,1016010018,110,9,19000,19000,MN11,MN1001,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,NEW YORK UNIVERSITY,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",3,28,Local,POINT(998958.381295681 231578.97624635696)
039aa3ebc47d62fc55f01ea25a8c9e5c,MAKE THE ROAD,301,GROVE STREET,301 GROVE STREET,BROOKLYN,BROOKLYN,3,11237,40.69846184,-73.91588591,1007573.758,193756.1393,3075926,3033170041,304,37,43300,43300,BK77,BK0402,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",,0,,,Make the Road New York,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",32,83,Local,POINT(1007573.7579784393 193756.13924360275)
03a1c8a60103454195c860fb45e285a7,LA NUEVA ESPERANZA INC,66,MOORE STREET,66 MOORE STREET,BROOKLYN,BROOKLYN,3,11206,40.70357565,-73.94304762,1000040.954,195613.1894,3071501,3031050019,301,34,49100,49100,BK90,BK0104,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,LA NUEVA ESPERANZA INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",14,90,Local,POINT(1000040.9543004036 195613.18938302994)
03acba8f033d32b651474b5c653385be,"QUEENS COMMUNITY HOUSE, INC.",108-25,62 DRIVE,108-25 62 DRIVE,FOREST HILLS,QUEENS,4,11375,40.73630009,-73.85012647,1025784.409,207566.1026,4432108,4021590015,406,24,74500,74500,QN17,QN0602,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,"QUEENS COMMUNITY HOUSE, INC.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",28,112,Local,POINT(1025784.4088497162 207566.10256576538)
03ae9f5ec2ff9f46f6889c16019b6d5a,I.S. 915,105,TECH PLACE,105 TECH PLACE,BROOKLYN,BROOKLYN,3,11201,40.69543431,-73.98560675,988241.2462,192642.2491,3348041,3001310001,302,33,1300,1300,BK38,BK0202,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,C C M S,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",13,84,Local,POINT(988241.2462182045 192642.24910354614)
03b0bde80e6dcc757f7886a59b936441,BRIDGE STREET DEVELOPMENT CORPORATION,111,LIVINGSTON STREET,111 LIVINGSTON STREET,BROOKLYN,BROOKLYN,3,11201,40.69153399,-73.98984062,987067.359,191221.0835,3002555,3002660001,302,33,900,900,BK09,BK0201,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OPPORTUNITY YOUTH: SUPPORTED WORK EXPERIENCE,0,,,BRIDGE STREET DEVELOPMENT CORPORATION,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",15,84,Local,POINT(987067.35897398 191221.08346509933)
03c6b75fc68189e621bbce4efe60fc88,COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICIANS INC,1865,MORRIS AVENUE,1865 MORRIS AVENUE,BRONX,BRONX,2,10453,40.84859615,-73.90885382,1009466.753,248457.0318,2007902,2028270001,205,14,23301,23301,BX41,BX0502,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",SUMMER YOUTH EMPLOYMENT PROGRAM (SYEP) (AGES 14-15),0,,,COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICIANS INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",9,46,Local,POINT(1009466.7528882027 248457.03178071976)
03c93e6d030f63a7677309e4d77a3838,BROOKLYN CHINESE-AMERICAN ASSOCIATION INC,6701,20 AVENUE,6701 20 AVENUE,BROOKLYN,BROOKLYN,3,11204,40.61484039,-73.98697884,987865.1305,163279.5886,3134749,3055710001,311,43,25600,25600,BK28,BK1101,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,BROOKLYN CHINESE-AMERICAN ASSOCIATION INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",20,62,Local,POINT(987865.1304650307 163279.58861112595)
03de0bc534b6065be9f7fa11ce7ef618,RED HOOK NEIGHBORHOOD SCHOOL,27,HUNTINGTON STREET,27 HUNTINGTON STREET,BROOKLYN,BROOKLYN,3,11231,40.67784512,-74.00486484,982900.6236,186233.7071,3008342,3005250001,306,38,5900,5900,BK33,BK0601,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,YMCA of Greater New York/Prospect Park,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",15,76,Local,POINT(982900.6236019135 186233.7071375847)
03de3bcc213748ee0aef8a6fbf8375d7,GLOBAL KIDS INC,245,EAST 56 STREET,245 EAST 56 STREET,NEW YORK,MANHATTAN,1,10022,40.75908211,-73.9658765,993703.4061,215832.634,1090233,1013307502,106,4,10800,10803,MN19,MN0604,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,GLOBAL KIDS INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",2,17,Local,POINT(993703.406126976 215832.63397550583)
03e92ee7a574d68f739bc071f0a5145c,NEW IMMIGRANT COMMUNITY EMPOWERMENT INC,71-29,ROOSEVELT AVENUE,71-29 ROOSEVELT AVENUE,JACKSON HEIGHTS,QUEENS,4,11372,40.74672271,-73.89390532,1013647.396,211345.6668,4029758,4012820149,403,25,26500,26501,QN50,QN0401,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,NEW IMMIGRANT COMMUNITY EMPOWERMENT INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",30,115,Local,POINT(1013647.3964648247 211345.66676187515)
03ede4bfde889a3449f086e96d8b7ebb,THE YOUNG MENS AND YOUNG WOMENS HEBREW ASSOCIATION,1395,LEXINGTON AVENUE,1395 LEXINGTON AVENUE,NEW YORK,MANHATTAN,1,10128,40.78293425,-73.95251712,997399.7121,224524.4883,1048310,1015200050,108,5,15801,15801,MN40,MN0802,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,THE YOUNG MENS AND YOUNG WOMENS HEBREW ASSOCIATION,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",2,19,Local,POINT(997399.712146759 224524.48830127716)
04149d0f71d9606841261c96c61de5c6,SURFSIDE COMMUNITY CENTER,2923,WEST 28 STREET,2923 WEST 28 STREET,BROOKLYN,BROOKLYN,3,11224,40.57486002,-73.99309421,986168.4365,148713.5267,3385303,3070530014,313,47,34200,34200,BK21,BK1302,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,St Vincent's Services Inc,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",21,60,Local,POINT(986168.4364748001 148713.52665519714)
0416049f06da827cf121300a660b991a,"QUEENS COMMUNITY HOUSE, INC.",33-34,80 STREET,33-34 80 STREET,JACKSON HEIGHTS,QUEENS,4,11372,40.75426241,-73.88742394,1015439.767,214094.8637,4442764,4012520001,403,25,28500,28500,QN28,QN0301,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,"QUEENS COMMUNITY HOUSE, INC.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",30,115,Local,POINT(1015439.7671527863 214094.86365270615)
0416b4e483c1a50c1366d180fd179200,WOODHAVEN DISTRICT MANAGEMENT ASSOCIATION INC. - WOODHAVEN BID,89-07,JAMAICA AVENUE,89-07 JAMAICA AVENUE,WOODHAVEN,QUEENS,4,11421,40.69295726,-73.85534167,1024365.2,191772.5823,4182023,4088680037,409,32,1400,1400,QN53,QN0905,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,"Woodhaven District Management Association, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",27,102,Local,POINT(1024365.1999697685 191772.58228111267)
042537cb8bae980b4ef4dab85e805eb8,NEW YORK EDGE INC,2163,DEAN STREET,2163 DEAN STREET,BROOKLYN,BROOKLYN,3,11233,40.67522763,-73.91536253,1007727.065,185291.384,3038718,3014400056,316,41,30300,30300,BK79,BK1601,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,NEW YORK EDGE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",23,73,Local,POINT(1007727.0648517609 185291.38404893875)
045ce6460be6503f46d0fd6ae5452cc1,NEW YORK EDGE INC,2581,7 AVENUE,2581 7 AVENUE,NEW YORK,MANHATTAN,1,10039,40.82392868,-73.93567201,1002053.759,239463.1754,1060198,1020160100,110,9,23600,23600,MN03,MN1002,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,NEW YORK EDGE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",5,32,Local,POINT(1002053.7589840889 239463.17540311813)
047daaca84776bfecb2ccffb520f03d1,BRONX BRIDGES HIGH SCHOOL,1980,LAFAYETTE AVENUE,1980 LAFAYETTE AVENUE,BRONX,BRONX,2,10473,40.8214376,-73.85589683,1024134.243,238581.8504,2022205,2036040039,209,18,1600,1600,BX09,BX0902,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,Good Shepherd Services,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",8,43,Local,POINT(1024134.2432208061 238581.85041427612)
0488af06a7b6f31566a0d2198dc17610,CENTRAL HARLEM SENIOR CITIZENS' CENTERS,34,WEST 134 STREET,34 WEST 134 STREET,NEW YORK,MANHATTAN,1,10037,40.81261508,-73.93995587,1000870.961,235340.3817,1083985,1017300016,110,9,21200,21200,MN03,MN1002,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES; FAMILY SUPPORT; HOUSING SUPPORT; IMMIGRANT SERVICES,0,,,"Central Harlem Senior Citizen's Centers, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",5,32,Local,POINT(1000870.9613513947 235340.38167142868)
04a37b3ff08767a2799d1c2936cb387e,NIA COMMUNITY SERVICES NETWORK INC,4200,16 AVENUE,4200 16 AVENUE,BROOKLYN,BROOKLYN,3,11204,40.63495931,-73.98221773,989185.4925,170609.6774,3125676,3053620021,312,44,23000,23000,BK88,BK1202,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,NIA COMMUNITY SERVICES NETWORK INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",20,66,Local,POINT(989185.4924769402 170609.67741966248)
04b6961a4374b85c1e011afc7db6a529,CHILD DEVELOPMENT CENTER OF THE MOSHOLU-MONTEFIORE COMM CTR,2545,GUNTHER AVENUE,2545 GUNTHER AVENUE,BRONX,BRONX,2,10469,40.86430641,-73.83655104,1029459.539,254209.942,2053518,2044930001,211,13,31000,31000,BX31,BX1103,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,CHILD DEVELOPMENT CENTER OF THE MOSHOLU-MONTEFIORE COMM CTR,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",11,49,Local,POINT(1029459.5391521454 254209.94196605682)
